# t qw qx qy qz x y z vx vy vz p q r ax ay az
0.883 0.988047 -0.0134474 0.0926817 0.122447 -1.10403 -0.457621 0.909192 0.0511046 -2.37963 -0.00271331 -0.263652 0.409003 1.25812 -1.04141 -0.600313 0.0542909 
0.884 0.987949 -0.0135444 0.0928763 0.123078 -1.10398 -0.460001 0.909189 0.05027 -2.38047 -0.00246186 -0.26308 0.409972 1.25574 -1.0448 -0.616698 0.0564244 
0.885 0.98785 -0.0136412 0.0930713 0.123707 -1.10393 -0.462382 0.909187 0.0494377 -2.38132 -0.00220721 -0.262499 0.410888 1.25334 -1.0482 -0.6331 0.058524 
0.886 0.987752 -0.0137378 0.0932668 0.124334 -1.10389 -0.464764 0.909185 0.0486079 -2.38219 -0.00194937 -0.26191 0.411751 1.25093 -1.05161 -0.649517 0.0605882 
0.887 0.987653 -0.0138344 0.0934627 0.124961 -1.10384 -0.467147 0.909183 0.0477804 -2.38308 -0.00168837 -0.261312 0.41256 1.24849 -1.05503 -0.66595 0.0626158 
0.888 0.987554 -0.0139308 0.0936589 0.125586 -1.10379 -0.46953 0.909182 0.0469555 -2.38399 -0.00142424 -0.260705 0.413316 1.24604 -1.05847 -0.682398 0.0646052 
0.889 0.987454 -0.0140271 0.0938554 0.12621 -1.10374 -0.471915 0.90918 0.046133 -2.38492 -0.00115703 -0.26009 0.414019 1.24357 -1.06193 -0.698862 0.0665552 
0.89 0.987354 -0.0141232 0.0940523 0.126833 -1.1037 -0.4743 0.909179 0.045313 -2.38586 -0.000886748 -0.259467 0.414668 1.24108 -1.0654 -0.71534 0.0684644 
0.891 0.987254 -0.0142191 0.0942495 0.127454 -1.10365 -0.476686 0.909179 0.0444955 -2.38682 -0.000613442 -0.258836 0.415264 1.23858 -1.06889 -0.731832 0.0703313 
0.892 0.987153 -0.0143149 0.0944469 0.128074 -1.10361 -0.479074 0.909178 0.0436806 -2.3878 -0.000337143 -0.258196 0.415806 1.23606 -1.0724 -0.748338 0.0721546 
0.893 0.987053 -0.0144105 0.0946446 0.128693 -1.10357 -0.481462 0.909178 0.0428682 -2.3888 -5.78891e-05 -0.257548 0.416296 1.23351 -1.07593 -0.764858 0.0739327 
0.894 0.986952 -0.0145059 0.0948424 0.12931 -1.10352 -0.483851 0.909178 0.0420584 -2.38981 0.000224283 -0.256892 0.416732 1.23095 -1.07948 -0.781391 0.0756644 
0.895 0.98685 -0.0146012 0.0950405 0.129926 -1.10348 -0.486242 0.909178 0.0412512 -2.39085 0.000509335 -0.256229 0.417114 1.22838 -1.08306 -0.797936 0.0773481 
0.896 0.986749 -0.0146962 0.0952387 0.13054 -1.10344 -0.488633 0.909179 0.0404467 -2.3919 0.000797227 -0.255557 0.417443 1.22578 -1.08666 -0.814494 0.0789823 
0.897 0.986647 -0.0147911 0.095437 0.131154 -1.1034 -0.491025 0.90918 0.0396447 -2.39296 0.00108792 -0.254877 0.417719 1.22317 -1.09029 -0.831064 0.0805658 
0.898 0.986545 -0.0148858 0.0956355 0.131765 -1.10336 -0.493419 0.909181 0.0388454 -2.39405 0.00138136 -0.25419 0.417942 1.22053 -1.09395 -0.847645 0.0820968 
0.899 0.986442 -0.0149802 0.095834 0.132376 -1.10332 -0.495813 0.909183 0.0380487 -2.39515 0.00167752 -0.253495 0.418111 1.21788 -1.09764 -0.864236 0.0835741 
0.9 0.986339 -0.0150744 0.0960326 0.132985 -1.10328 -0.498209 0.909185 0.0372547 -2.39628 0.00197634 -0.252792 0.418226 1.21521 -1.10135 -0.880838 0.0849961 
0.901 0.986237 -0.0151685 0.0962312 0.133592 -1.10325 -0.500606 0.909187 0.0364633 -2.39741 0.00227779 -0.252082 0.418289 1.21253 -1.1051 -0.897449 0.0863613 
0.902 0.986133 -0.0152623 0.0964299 0.134199 -1.10321 -0.503004 0.909189 0.0356746 -2.39857 0.00258181 -0.251364 0.418298 1.20982 -1.10888 -0.91407 0.0876681 
0.903 0.98603 -0.0153558 0.0966285 0.134803 -1.10318 -0.505403 0.909192 0.0348886 -2.39975 0.00288835 -0.250639 0.418253 1.2071 -1.1127 -0.930699 0.0889151 
0.904 0.985926 -0.0154491 0.096827 0.135407 -1.10314 -0.507803 0.909195 0.0341052 -2.40094 0.00319737 -0.249907 0.418156 1.20435 -1.11655 -0.947335 0.0901008 
0.905 0.985823 -0.0155422 0.0970255 0.136008 -1.10311 -0.510205 0.909198 0.0333244 -2.40215 0.00350882 -0.249167 0.418005 1.20159 -1.12045 -0.963979 0.0912236 
0.906 0.985719 -0.015635 0.0972239 0.136609 -1.10308 -0.512608 0.909202 0.0325463 -2.40338 0.00382263 -0.248421 0.4178 1.19882 -1.12438 -0.98063 0.092282 
0.907 0.985614 -0.0157276 0.0974221 0.137208 -1.10304 -0.515012 0.909206 0.0317708 -2.40463 0.00413876 -0.247667 0.417542 1.19602 -1.12835 -0.997286 0.0932744 
0.908 0.98551 -0.0158199 0.0976202 0.137805 -1.10301 -0.517417 0.90921 0.030998 -2.40589 0.00445716 -0.246906 0.417231 1.1932 -1.13236 -1.01395 0.0941992 
0.909 0.985405 -0.0159119 0.0978181 0.138401 -1.10298 -0.519824 0.909215 0.0302278 -2.40717 0.00477776 -0.246139 0.416866 1.19037 -1.13642 -1.03061 0.0950548 
0.91 0.9853 -0.0160037 0.0980159 0.138996 -1.10295 -0.522231 0.90922 0.0294602 -2.40847 0.00510051 -0.245364 0.416448 1.18752 -1.14052 -1.04728 0.0958398 
0.911 0.985195 -0.0160952 0.0982134 0.139589 -1.10292 -0.524641 0.909225 0.0286952 -2.40979 0.00542536 -0.244583 0.415977 1.18465 -1.14467 -1.06395 0.0965525 
0.912 0.98509 -0.0161864 0.0984106 0.14018 -1.10289 -0.527051 0.909231 0.0279327 -2.41113 0.00575223 -0.243796 0.415452 1.18176 -1.14887 -1.08063 0.0971912 
0.913 0.984985 -0.0162773 0.0986076 0.14077 -1.10287 -0.529463 0.909237 0.0271728 -2.41248 0.00608107 -0.243002 0.414874 1.17885 -1.15312 -1.0973 0.0977544 
0.914 0.984879 -0.0163679 0.0988042 0.141358 -1.10284 -0.531876 0.909243 0.0264154 -2.41386 0.00641182 -0.242201 0.414242 1.17592 -1.15742 -1.11398 0.0982405 
0.915 0.984774 -0.0164582 0.0990005 0.141945 -1.10281 -0.53429 0.909249 0.0256606 -2.41525 0.00674442 -0.241394 0.413557 1.17298 -1.16178 -1.13066 0.0986478 
0.916 0.984668 -0.0165482 0.0991965 0.142531 -1.10279 -0.536706 0.909256 0.0249082 -2.41665 0.00707879 -0.240581 0.412819 1.17002 -1.16619 -1.14733 0.0989746 
0.917 0.984562 -0.0166379 0.0993921 0.143114 -1.10276 -0.539124 0.909264 0.0241582 -2.41808 0.00741487 -0.239762 0.412027 1.16703 -1.17066 -1.164 0.0992194 
0.918 0.984456 -0.0167272 0.0995873 0.143697 -1.10274 -0.541543 0.909271 0.0234106 -2.41953 0.0077526 -0.238937 0.411182 1.16403 -1.17519 -1.18067 0.0993805 
0.919 0.98435 -0.0168162 0.099782 0.144277 -1.10272 -0.543963 0.909279 0.0226655 -2.42099 0.0080919 -0.238106 0.410284 1.16102 -1.17978 -1.19734 0.0994561 
0.92 0.984244 -0.0169049 0.0999763 0.144856 -1.10269 -0.546385 0.909287 0.0219226 -2.42247 0.0084327 -0.237269 0.409332 1.15798 -1.18443 -1.214 0.0994446 
0.921 0.984137 -0.0169933 0.10017 0.145434 -1.10267 -0.548808 0.909296 0.0211821 -2.42397 0.00877494 -0.236426 0.408327 1.15492 -1.18914 -1.23065 0.0993444 
0.922 0.984031 -0.0170813 0.100363 0.14601 -1.10265 -0.551233 0.909305 0.0204438 -2.42549 0.00911854 -0.235578 0.407269 1.15185 -1.19392 -1.2473 0.0991536 
0.923 0.983924 -0.017169 0.100556 0.146584 -1.10263 -0.553659 0.909314 0.0197077 -2.42702 0.00946342 -0.234724 0.406157 1.14875 -1.19877 -1.26394 0.0988707 
0.924 0.983818 -0.0172563 0.100748 0.147157 -1.10261 -0.556087 0.909324 0.0189738 -2.42857 0.00980952 -0.233864 0.404991 1.14564 -1.20369 -1.28057 0.0984938 
0.925 0.983711 -0.0173432 0.10094 0.147728 -1.10259 -0.558516 0.909334 0.018242 -2.43015 0.0101567 -0.233 0.403773 1.14251 -1.20868 -1.29719 0.0980213 
0.926 0.983604 -0.0174298 0.101131 0.148297 -1.10258 -0.560947 0.909344 0.0175122 -2.43174 0.010505 -0.23213 0.402501 1.13936 -1.21374 -1.3138 0.0974514 
0.927 0.983497 -0.017516 0.101321 0.148865 -1.10256 -0.563379 0.909355 0.0167845 -2.43334 0.0108543 -0.231255 0.401176 1.13619 -1.21888 -1.33039 0.0967823 
0.928 0.98339 -0.0176018 0.101511 0.149431 -1.10254 -0.565814 0.909366 0.0160587 -2.43497 0.0112044 -0.230375 0.399797 1.13301 -1.2241 -1.34698 0.0960123 
0.929 0.983283 -0.0176873 0.1017 0.149995 -1.10253 -0.568249 0.909377 0.0153348 -2.43661 0.0115554 -0.229491 0.398365 1.1298 -1.22939 -1.36355 0.0951397 
0.93 0.983176 -0.0177723 0.101888 0.150558 -1.10251 -0.570687 0.909389 0.0146127 -2.43828 0.0119071 -0.228601 0.39688 1.12658 -1.23477 -1.3801 0.0941626 
0.931 0.983069 -0.017857 0.102076 0.151119 -1.1025 -0.573126 0.909401 0.0138923 -2.43996 0.0122594 -0.227707 0.395341 1.12333 -1.24022 -1.39664 0.0930792 
0.932 0.982962 -0.0179413 0.102262 0.151679 -1.10248 -0.575567 0.909413 0.0131737 -2.44166 0.0126123 -0.226808 0.393749 1.12007 -1.24577 -1.41315 0.0918878 
0.933 0.982855 -0.0180251 0.102448 0.152236 -1.10247 -0.578009 0.909426 0.0124566 -2.44337 0.0129657 -0.225905 0.392104 1.11679 -1.2514 -1.42965 0.0905864 
0.934 0.982748 -0.0181086 0.102634 0.152792 -1.10246 -0.580453 0.909439 0.0117411 -2.44511 0.0133194 -0.224998 0.390406 1.11349 -1.25712 -1.44613 0.0891735 
0.935 0.982641 -0.0181916 0.102818 0.153347 -1.10245 -0.582899 0.909453 0.011027 -2.44686 0.0136734 -0.224086 0.388654 1.11017 -1.26293 -1.46259 0.0876469 
0.936 0.982533 -0.0182742 0.103001 0.153899 -1.10244 -0.585347 0.909467 0.0103143 -2.44863 0.0140277 -0.22317 0.386849 1.10683 -1.26883 -1.47902 0.086005 
0.937 0.982426 -0.0183564 0.103184 0.15445 -1.10243 -0.587797 0.909481 0.00960295 -2.45042 0.014382 -0.22225 0.38499 1.10347 -1.27483 -1.49543 0.0842459 
0.938 0.982319 -0.0184382 0.103365 0.154999 -1.10242 -0.590248 0.909495 0.00889277 -2.45223 0.0147364 -0.221326 0.383079 1.1001 -1.28092 -1.51181 0.0823677 
0.939 0.982212 -0.0185195 0.103546 0.155546 -1.10241 -0.592701 0.90951 0.0081837 -2.45406 0.0150906 -0.220399 0.381114 1.0967 -1.28712 -1.52816 0.0803685 
0.94 0.982105 -0.0186004 0.103726 0.156092 -1.1024 -0.595156 0.909526 0.00747565 -2.4559 0.0154447 -0.219468 0.379095 1.09329 -1.29341 -1.54449 0.0782464 
0.941 0.981998 -0.0186808 0.103905 0.156636 -1.10239 -0.597613 0.909541 0.00676853 -2.45777 0.0157985 -0.218533 0.377024 1.08985 -1.29981 -1.56079 0.0759996 
0.942 0.981891 -0.0187608 0.104082 0.157178 -1.10239 -0.600072 0.909557 0.00606223 -2.45965 0.0161519 -0.217595 0.374899 1.0864 -1.30631 -1.57705 0.0736262 
0.943 0.981784 -0.0188403 0.104259 0.157718 -1.10238 -0.602532 0.909574 0.00535666 -2.46155 0.0165048 -0.216654 0.372721 1.08293 -1.31292 -1.59328 0.0711241 
0.944 0.981677 -0.0189194 0.104434 0.158257 -1.10238 -0.604995 0.90959 0.00465171 -2.46347 0.0168572 -0.21571 0.37049 1.07944 -1.31964 -1.60948 0.0684916 
0.945 0.981571 -0.018998 0.104609 0.158793 -1.10237 -0.607459 0.909607 0.00394727 -2.46541 0.0172088 -0.214762 0.368206 1.07593 -1.32648 -1.62564 0.0657266 
0.946 0.981464 -0.0190761 0.104782 0.159328 -1.10237 -0.609926 0.909625 0.00324323 -2.46736 0.0175597 -0.213812 0.365868 1.0724 -1.33342 -1.64176 0.0628272 
0.947 0.981357 -0.0191537 0.104954 0.159861 -1.10237 -0.612394 0.909642 0.00253948 -2.46933 0.0179096 -0.212859 0.363477 1.06885 -1.34049 -1.65785 0.0597914 
0.948 0.981251 -0.0192309 0.105125 0.160393 -1.10236 -0.614864 0.90966 0.00183588 -2.47133 0.0182586 -0.211903 0.361033 1.06528 -1.34767 -1.67389 0.0566173 
0.949 0.981144 -0.0193076 0.105295 0.160922 -1.10236 -0.617337 0.909679 0.00113234 -2.47334 0.0186064 -0.210944 0.358536 1.06169 -1.35497 -1.68989 0.0533028 
0.95 0.981038 -0.0193838 0.105464 0.16145 -1.10236 -0.619811 0.909698 0.000428707 -2.47537 0.018953 -0.209984 0.355985 1.05808 -1.36239 -1.70585 0.0498461 
0.951 0.980932 -0.0194595 0.105631 0.161975 -1.10236 -0.622287 0.909717 -0.000275132 -2.47741 0.0192982 -0.209021 0.353382 1.05446 -1.36994 -1.72176 0.046245 
0.952 0.980826 -0.0195347 0.105797 0.162499 -1.10236 -0.624766 0.909736 -0.000979312 -2.47948 0.019642 -0.208055 0.350725 1.05081 -1.37762 -1.73762 0.0424975 
0.953 0.98072 -0.0196094 0.105962 0.163021 -1.10236 -0.627246 0.909756 -0.00168397 -2.48156 0.0199842 -0.207088 0.348015 1.04715 -1.38542 -1.75344 0.0386016 
0.954 0.980614 -0.0196835 0.106125 0.163541 -1.10237 -0.629729 0.909776 -0.00238924 -2.48366 0.0203247 -0.206119 0.345252 1.04346 -1.39336 -1.76921 0.0345554 
0.955 0.980509 -0.0197572 0.106287 0.164059 -1.10237 -0.632214 0.909797 -0.00309527 -2.48579 0.0206634 -0.205148 0.342436 1.03976 -1.40143 -1.78492 0.0303566 
0.956 0.980403 -0.0198304 0.106448 0.164576 -1.10237 -0.634701 0.909818 -0.0038022 -2.48793 0.0210001 -0.204175 0.339567 1.03603 -1.40964 -1.80058 0.0260033 
0.957 0.980298 -0.019903 0.106607 0.16509 -1.10238 -0.63719 0.909839 -0.00451018 -2.49008 0.0213348 -0.203201 0.336644 1.03229 -1.41799 -1.81618 0.0214933 
0.958 0.980193 -0.0199751 0.106765 0.165603 -1.10238 -0.639681 0.90986 -0.00521936 -2.49226 0.0216673 -0.202225 0.333669 1.02852 -1.42648 -1.83172 0.0168247 
0.959 0.980088 -0.0200466 0.106921 0.166113 -1.10239 -0.642174 0.909882 -0.0059299 -2.49445 0.0219976 -0.201248 0.33064 1.02474 -1.43511 -1.84721 0.0119952 
0.96 0.979983 -0.0201177 0.107076 0.166622 -1.10239 -0.64467 0.909904 -0.00664196 -2.49667 0.0223253 -0.20027 0.327559 1.02094 -1.44389 -1.86263 0.00700273 
0.961 0.979879 -0.0201882 0.107229 0.167129 -1.1024 -0.647167 0.909927 -0.00735571 -2.4989 0.0226506 -0.199291 0.324424 1.01712 -1.45281 -1.87799 0.00184522 
0.962 0.979774 -0.0202581 0.107381 0.167633 -1.10241 -0.649667 0.90995 -0.00807129 -2.50115 0.0229731 -0.198311 0.321236 1.01327 -1.46189 -1.89329 -0.00347951 
0.963 0.97967 -0.0203275 0.107531 0.168136 -1.10242 -0.65217 0.909973 -0.0087889 -2.50342 0.0232928 -0.197331 0.317995 1.00941 -1.47112 -1.90851 -0.00897359 
0.964 0.979567 -0.0203963 0.10768 0.168637 -1.10243 -0.654674 0.909996 -0.0095087 -2.50571 0.0236095 -0.196349 0.314702 1.00553 -1.4805 -1.92367 -0.0146392 
0.965 0.979463 -0.0204646 0.107827 0.169136 -1.10244 -0.657181 0.91002 -0.0102309 -2.50801 0.0239232 -0.195367 0.311355 1.00163 -1.49004 -1.93876 -0.0204785 
0.966 0.97936 -0.0205324 0.107972 0.169633 -1.10245 -0.65969 0.910044 -0.0109556 -2.51034 0.0242336 -0.194385 0.307955 0.997705 -1.49975 -1.95377 -0.0264938 
0.967 0.979256 -0.0205995 0.108116 0.170128 -1.10246 -0.662202 0.910068 -0.011683 -2.51268 0.0245407 -0.193403 0.304502 0.993763 -1.50961 -1.96871 -0.0326871 
0.968 0.979154 -0.0206661 0.108258 0.17062 -1.10247 -0.664716 0.910093 -0.0124134 -2.51504 0.0248443 -0.192421 0.300997 0.989801 -1.51964 -1.98358 -0.0390608 
0.969 0.979051 -0.0207321 0.108398 0.171111 -1.10248 -0.667232 0.910118 -0.0131469 -2.51742 0.0251442 -0.191438 0.297438 0.985819 -1.52984 -1.99836 -0.045617 
0.97 0.978949 -0.0207976 0.108537 0.1716 -1.1025 -0.66975 0.910143 -0.0138837 -2.51982 0.0254403 -0.190456 0.293826 0.981818 -1.5402 -2.01306 -0.052358 
0.971 0.978847 -0.0208624 0.108674 0.172087 -1.10251 -0.672272 0.910169 -0.0146241 -2.52223 0.0257325 -0.189474 0.290162 0.977796 -1.55074 -2.02768 -0.0592861 
0.972 0.978745 -0.0209267 0.108809 0.172572 -1.10253 -0.674795 0.910195 -0.0153681 -2.52467 0.0260207 -0.188493 0.286445 0.973754 -1.56146 -2.04221 -0.0664035 
0.973 0.978644 -0.0209904 0.108942 0.173055 -1.10254 -0.677321 0.910221 -0.0161161 -2.52712 0.0263046 -0.187512 0.282674 0.969692 -1.57235 -2.05665 -0.0737126 
0.974 0.978542 -0.0210535 0.109073 0.173535 -1.10256 -0.679849 0.910247 -0.0168682 -2.52959 0.0265841 -0.186532 0.278851 0.96561 -1.58342 -2.07101 -0.0812155 
0.975 0.978442 -0.021116 0.109203 0.174014 -1.10257 -0.68238 0.910274 -0.0176246 -2.53208 0.0268591 -0.185552 0.274975 0.961507 -1.59467 -2.08527 -0.0889147 
0.976 0.978341 -0.0211779 0.10933 0.174491 -1.10259 -0.684913 0.910301 -0.0183856 -2.53459 0.0271295 -0.184574 0.271046 0.957385 -1.60611 -2.09944 -0.0968125 
0.977 0.978241 -0.0212392 0.109456 0.174965 -1.10261 -0.687449 0.910328 -0.0191515 -2.53712 0.0273949 -0.183597 0.267064 0.953242 -1.61773 -2.11351 -0.104911 
0.978 0.978141 -0.0212999 0.109579 0.175437 -1.10263 -0.689988 0.910356 -0.0199223 -2.53967 0.0276555 -0.182621 0.26303 0.949079 -1.62954 -2.12748 -0.113213 
0.979 0.978042 -0.02136 0.109701 0.175908 -1.10265 -0.692529 0.910384 -0.0206984 -2.54223 0.0279108 -0.181647 0.258942 0.944895 -1.64155 -2.14135 -0.121721 
0.98 0.977943 -0.0214194 0.109821 0.176376 -1.10267 -0.695072 0.910412 -0.02148 -2.54481 0.0281609 -0.180674 0.254802 0.940691 -1.65375 -2.15511 -0.130436 
0.981 0.977844 -0.0214783 0.109939 0.176842 -1.10269 -0.697618 0.91044 -0.0222673 -2.54742 0.0284054 -0.179703 0.250609 0.936467 -1.66615 -2.16877 -0.139362 
0.982 0.977746 -0.0215365 0.110054 0.177306 -1.10272 -0.700167 0.910469 -0.0230606 -2.55004 0.0286444 -0.178734 0.246364 0.932222 -1.67875 -2.18232 -0.148501 
0.983 0.977648 -0.0215941 0.110168 0.177768 -1.10274 -0.702718 0.910497 -0.0238601 -2.55267 0.0288775 -0.177766 0.242065 0.927957 -1.69155 -2.19576 -0.157855 
0.984 0.97755 -0.0216511 0.110279 0.178228 -1.10276 -0.705272 0.910526 -0.0246661 -2.55533 0.0291047 -0.176801 0.237714 0.923672 -1.70455 -2.20909 -0.167427 
0.985 0.977453 -0.0217075 0.110389 0.178685 -1.10279 -0.707829 0.910556 -0.0254788 -2.55801 0.0293258 -0.175838 0.23331 0.919366 -1.71777 -2.2223 -0.177219 
0.986 0.977356 -0.0217632 0.110496 0.179141 -1.10282 -0.710388 0.910585 -0.0262985 -2.5607 0.0295405 -0.174878 0.228854 0.915039 -1.73119 -2.23539 -0.187234 
0.987 0.97726 -0.0218183 0.110601 0.179594 -1.10284 -0.71295 0.910615 -0.0271254 -2.56341 0.0297488 -0.17392 0.224345 0.910692 -1.74482 -2.24836 -0.197474 
0.988 0.977164 -0.0218727 0.110704 0.180045 -1.10287 -0.715515 0.910644 -0.0279599 -2.56614 0.0299504 -0.172964 0.219783 0.906324 -1.75867 -2.2612 -0.207941 
0.989 0.977069 -0.0219265 0.110804 0.180494 -1.1029 -0.718083 0.910675 -0.0288021 -2.56889 0.0301452 -0.172012 0.215168 0.901936 -1.77274 -2.27392 -0.218639 
0.99 0.976974 -0.0219797 0.110903 0.180941 -1.10293 -0.720653 0.910705 -0.0296524 -2.57166 0.0303329 -0.171062 0.210501 0.897526 -1.78703 -2.28652 -0.229569 
0.991 0.976879 -0.0220322 0.110999 0.181385 -1.10296 -0.723226 0.910735 -0.0305111 -2.57445 0.0305135 -0.170115 0.205781 0.893097 -1.80154 -2.29898 -0.240735 
0.992 0.976785 -0.0220841 0.111093 0.181827 -1.10299 -0.725802 0.910766 -0.0313784 -2.57725 0.0306867 -0.169172 0.201009 0.888646 -1.81628 -2.3113 -0.252139 
0.993 0.976692 -0.0221353 0.111184 0.182267 -1.10302 -0.728381 0.910797 -0.0322546 -2.58007 0.0308523 -0.168232 0.196184 0.884175 -1.83124 -2.32349 -0.263783 
0.994 0.976599 -0.0221858 0.111273 0.182705 -1.10305 -0.730962 0.910827 -0.03314 -2.58291 0.0310102 -0.167296 0.191307 0.879683 -1.84644 -2.33554 -0.27567 
0.995 0.976506 -0.0222357 0.11136 0.183141 -1.10309 -0.733546 0.910859 -0.0340349 -2.58577 0.0311601 -0.166363 0.186377 0.87517 -1.86187 -2.34745 -0.287803 
0.996 0.976414 -0.0222849 0.111444 0.183574 -1.10312 -0.736134 0.91089 -0.0349397 -2.58865 0.0313019 -0.165434 0.181394 0.870636 -1.87753 -2.35921 -0.300185 
0.997 0.976322 -0.0223335 0.111526 0.184005 -1.10316 -0.738724 0.910921 -0.0358546 -2.59155 0.0314354 -0.164509 0.176359 0.866081 -1.89343 -2.37082 -0.312817 
0.998 0.976231 -0.0223814 0.111605 0.184434 -1.10319 -0.741317 0.910953 -0.0367799 -2.59446 0.0315604 -0.163589 0.171272 0.861505 -1.90958 -2.38228 -0.325703 
0.999 0.976141 -0.0224287 0.111682 0.184861 -1.10323 -0.743913 0.910984 -0.0377159 -2.5974 0.0316766 -0.162672 0.166132 0.856909 -1.92596 -2.39359 -0.338846 
1 0.976051 -0.0224752 0.111757 0.185285 -1.10327 -0.746511 0.911016 -0.038663 -2.60035 0.031784 -0.16176 0.160939 0.852291 -1.9426 -2.40474 -0.352248 
1.001 0.975961 -0.0225211 0.111829 0.185707 -1.10331 -0.749113 0.911048 -0.0396134 -2.60329 0.0318845 -0.160855 0.155737 0.84769 -1.92797 -2.37512 -0.353615 
1.002 0.975872 -0.0225663 0.111898 0.186127 -1.10335 -0.751718 0.91108 -0.0405593 -2.6062 0.0319806 -0.159961 0.150568 0.843142 -1.91345 -2.34537 -0.355075 
1.003 0.975784 -0.0226109 0.111965 0.186544 -1.10339 -0.754326 0.911112 -0.0415008 -2.60908 0.032072 -0.159078 0.145432 0.838648 -1.89903 -2.31549 -0.356623 
1.004 0.975696 -0.0226548 0.112029 0.18696 -1.10343 -0.756936 0.911144 -0.0424383 -2.61193 0.0321587 -0.158206 0.140329 0.834207 -1.8847 -2.2855 -0.358257 
1.005 0.975608 -0.022698 0.112091 0.187373 -1.10347 -0.75955 0.911176 -0.0433719 -2.61475 0.0322407 -0.157344 0.135259 0.829819 -1.87046 -2.25539 -0.359973 
1.006 0.975522 -0.0227406 0.11215 0.187784 -1.10352 -0.762166 0.911208 -0.0443018 -2.61753 0.0323179 -0.156493 0.130222 0.825485 -1.8563 -2.22516 -0.361768 
1.007 0.975435 -0.0227826 0.112207 0.188193 -1.10356 -0.764785 0.911241 -0.0452283 -2.62028 0.0323902 -0.155653 0.125218 0.821205 -1.84223 -2.19482 -0.363639 
1.008 0.975349 -0.0228239 0.112262 0.1886 -1.10361 -0.767406 0.911273 -0.0461515 -2.623 0.0324575 -0.154824 0.120247 0.816978 -1.82825 -2.16438 -0.365583 
1.009 0.975264 -0.0228646 0.112314 0.189004 -1.10365 -0.770031 0.911306 -0.0470716 -2.62569 0.0325198 -0.154006 0.115309 0.812804 -1.81434 -2.13382 -0.367597 
1.01 0.975179 -0.0229046 0.112364 0.189407 -1.1037 -0.772658 0.911338 -0.0479889 -2.62834 0.0325771 -0.153199 0.110404 0.808684 -1.8005 -2.10316 -0.369677 
1.011 0.975095 -0.022944 0.112411 0.189808 -1.10375 -0.775287 0.911371 -0.0489035 -2.63097 0.0326292 -0.152403 0.105532 0.804617 -1.78674 -2.07241 -0.371821 
1.012 0.975011 -0.0229828 0.112456 0.190206 -1.1038 -0.77792 0.911403 -0.0498156 -2.63356 0.0326761 -0.151619 0.100694 0.800603 -1.77304 -2.04155 -0.374025 
1.013 0.974928 -0.0230209 0.112499 0.190603 -1.10385 -0.780554 0.911436 -0.0507253 -2.63611 0.0327178 -0.150845 0.0958878 0.796643 -1.75941 -2.0106 -0.376287 
1.014 0.974845 -0.0230585 0.112539 0.190998 -1.1039 -0.783192 0.911469 -0.0516329 -2.63864 0.0327542 -0.150082 0.0911151 0.792737 -1.74584 -1.97956 -0.378603 
1.015 0.974763 -0.0230954 0.112578 0.191391 -1.10395 -0.785832 0.911502 -0.0525384 -2.64113 0.0327852 -0.149331 0.0863755 0.788884 -1.73233 -1.94843 -0.38097 
1.016 0.974681 -0.0231318 0.112613 0.191782 -1.10401 -0.788474 0.911534 -0.0534421 -2.64358 0.0328109 -0.14859 0.0816688 0.785084 -1.71887 -1.91721 -0.383385 
1.017 0.9746 -0.0231675 0.112647 0.192171 -1.10406 -0.791119 0.911567 -0.0543442 -2.64601 0.0328311 -0.147861 0.0769953 0.781337 -1.70547 -1.88591 -0.385846 
1.018 0.974519 -0.0232027 0.112678 0.192558 -1.10411 -0.793766 0.9116 -0.0552447 -2.6484 0.0328459 -0.147143 0.0723548 0.777644 -1.69211 -1.85453 -0.388349 
1.019 0.974438 -0.0232372 0.112707 0.192943 -1.10417 -0.796416 0.911633 -0.0561438 -2.65076 0.0328552 -0.146437 0.0677473 0.774004 -1.6788 -1.82306 -0.390892 
1.02 0.974358 -0.0232712 0.112734 0.193327 -1.10423 -0.799067 0.911666 -0.0570416 -2.65309 0.032859 -0.145742 0.0631729 0.770418 -1.66553 -1.79153 -0.393471 
1.021 0.974279 -0.0233046 0.112758 0.193709 -1.10428 -0.801722 0.911699 -0.0579383 -2.65538 0.0328572 -0.145058 0.0586315 0.766885 -1.65231 -1.75992 -0.396084 
